val_loss,val_acc,loss,acc
0.713056031884926,0.9173387096774194,0.15576831379990083,0.9405664585191793
0.2081091676748568,0.9495967741935484,0.08197305625990818,0.9714540588760036
0.06530558121871323,0.9803427419354839,0.06765980534022882,0.9765834076717217
0.410596274034751,0.9269153225806451,0.06046695824642728,0.9801516503122212
0.29365475199395613,0.9183467741935484,0.05465774451374981,0.9810994647636039
